Year,scenario,module,variable,variable_value,stratifier,stratifier_value,metric_type,n_runs,total_sample,min_sample,mean_sample,mean_value,sd_value,ci_lower,ci_upper,se
2019,Baseline,Demographics,Ethnicity,Asian,Region,West Midlands (England),share,3,4691,1563,1563.66666666667,0.176115042355514,6.25330717601578e-05,0.176044279523319,0.17618580518771,3.61034858139813e-05
2020,Baseline,Demographics,Ethnicity,Asian,Region,West Midlands (England),share,3,4748,1576,1582.66666666667,0.176092896942169,0.00055065639063258,0.175469770576058,0.17671602330828,0.000317921615362708
2021,Baseline,Demographics,Ethnicity,Asian,Region,West Midlands (England),share,3,4795,1591,1598.33333333333,0.178116143990551,0.00148339950928729,0.176437519422786,0.179794768558317,0.000856441106002776
2022,Baseline,Demographics,Ethnicity,Asian,Region,West Midlands (England),share,3,4856,1598,1618.66666666667,0.178230448486843,0.00284694406812359,0.175008827995609,0.181452068978077,0.00164368392409896
2023,Baseline,Demographics,Ethnicity,Asian,Region,West Midlands (England),share,3,4918,1611,1639.33333333333,0.178396360090738,0.00353512130321362,0.174395993748122,0.182396726433353,0.00204100323602837
2019,Baseline,Demographics,Ethnicity,White,Region,South West (England),share,3,23823,7938,7941,0.936806946422625,0.000287803536426017,0.936481266062136,0.937132626783115,0.000166163449229287
2020,Baseline,Demographics,Ethnicity,White,Region,South West (England),share,3,24026,7974,8008.66666666667,0.935227339260791,0.000193176205604276,0.93500873980555,0.935445938716032,0.000111530334306659
2021,Baseline,Demographics,Ethnicity,White,Region,South West (England),share,3,24113,8009,8037.66666666667,0.933887769919917,0.000619765132207068,0.933186439650725,0.934589100189109,0.000357821565914095
2022,Baseline,Demographics,Ethnicity,White,Region,South West (England),share,3,24302,8095,8100.66666666667,0.931291094170912,0.00157260881050244,0.929511519775568,0.933070668566256,0.000907946120073563
2023,Baseline,Demographics,Ethnicity,White,Region,South West (England),share,3,24519,8145,8173,0.930231732535996,0.00158620163733315,0.928436776409082,0.932026688662911,0.000915793942303321
2019,Baseline,Demographics,Ethnicity,White,Region,Yorkshire and The Humber,share,3,21052,7013,7017.33333333333,0.858424389153743,7.03018232789121e-05,0.858344835151618,0.858503943155869,4.05887765946014e-05
2020,Baseline,Demographics,Ethnicity,White,Region,Yorkshire and The Humber,share,3,21276,7069,7092,0.856179884812833,0.00165917342636407,0.85430235333312,0.858057416292546,0.000957924224343567
2021,Baseline,Demographics,Ethnicity,White,Region,Yorkshire and The Humber,share,3,21230,7064,7076.66666666667,0.854089228202486,0.00260042587228826,0.851146569310834,0.857031887094137,0.00150135657737329
2022,Baseline,Demographics,Ethnicity,White,Region,Yorkshire and The Humber,share,3,21359,7091,7119.66666666667,0.852621677015085,0.00314982768309788,0.849057311448039,0.856186042582131,0.00181855386073749
2023,Baseline,Demographics,Ethnicity,White,Region,Yorkshire and The Humber,share,3,21619,7166,7206.33333333333,0.852254236101324,0.00488571115291619,0.846725533468659,0.857782938733989,0.00282076664931892
2019,Baseline,Demographics,Ethnicity,White,Region,Northern Ireland,share,3,8280,2752,2760,0.968420560503942,0.000951411835115472,0.967343936660878,0.969497184347005,0.000549297879114114
2020,Baseline,Demographics,Ethnicity,White,Region,Northern Ireland,share,3,8318,2757,2772.66666666667,0.961946022541561,0.00277285840212595,0.958808237873573,0.96508380720955,0.00160091054489214
2021,Baseline,Demographics,Ethnicity,White,Region,Northern Ireland,share,3,8308,2752,2769.33333333333,0.956818928339709,0.00346193748522489,0.952901377283245,0.960736479396173,0.00199875053901225
2022,Baseline,Demographics,Ethnicity,White,Region,Northern Ireland,share,3,8288,2752,2762.66666666667,0.951236325775352,0.00640705679174228,0.943986058487038,0.958486593063667,0.00369911596342563
2023,Baseline,Demographics,Ethnicity,White,Region,Northern Ireland,share,3,8271,2749,2757,0.947645580221025,0.00386165169238869,0.943275709958555,0.952015450483495,0.00222952564411718
2019,Baseline,Demographics,Ethnicity,Asian,Region,Yorkshire and The Humber,share,3,2471,823,823.666666666667,0.10075850370328,0.000191121815438214,0.100542229009361,0.100974778397199,0.000110344231591263
2020,Baseline,Demographics,Ethnicity,Asian,Region,Yorkshire and The Humber,share,3,2517,824,839,0.101284630431704,0.00113362195728349,0.100001816424998,0.10256744443841,0.000654496942196896
2021,Baseline,Demographics,Ethnicity,Asian,Region,Yorkshire and The Humber,share,3,2567,831,855.666666666667,0.103266850928319,0.00233537162835317,0.100624129149276,0.105909572707363,0.00134832743828752
2022,Baseline,Demographics,Ethnicity,Asian,Region,Yorkshire and The Humber,share,3,2591,842,863.666666666667,0.103427930025627,0.00277743496030159,0.100284966494533,0.106570893556721,0.0016035528219868
2023,Baseline,Demographics,Ethnicity,Asian,Region,Yorkshire and The Humber,share,3,2605,827,868.333333333333,0.102686108286394,0.00489357019502909,0.0971485123103734,0.108223704262415,0.00282530406939837
2019,Baseline,Demographics,Ethnicity,Mixed,Region,East of England,share,3,910,302,303.333333333333,0.0322924110798932,0.000246857997701986,0.0320130649583005,0.0325717572014859,0.000142523531424854
2019,Baseline,Demographics,Ethnicity,Asian,Region,East of England,share,3,2147,715,715.666666666667,0.0761887853059688,5.92626240596938e-05,0.0761217233337395,0.0762558472781982,3.42152919537478e-05
2020,Baseline,Demographics,Ethnicity,Mixed,Region,East of England,share,3,928,307,309.333333333333,0.0326392397327403,0.000256941650585034,0.032348482883723,0.0329299965817577,0.000148345331131296
2020,Baseline,Demographics,Ethnicity,Asian,Region,East of England,share,3,2164,717,721.333333333333,0.0761112347571728,0.000424706955209919,0.0756306335943351,0.0765918359200104,0.000245204674917153
2021,Baseline,Demographics,Ethnicity,Mixed,Region,East of England,share,3,934,304,311.333333333333,0.0325786542152725,0.000666122055815763,0.0318248661487253,0.0333324422818197,0.000384585748238377
2021,Baseline,Demographics,Ethnicity,Asian,Region,East of England,share,3,2215,731,738.333333333333,0.077261001680482,0.00064451062365065,0.0765316692516438,0.0779903341093201,0.000372108382060276
2022,Baseline,Demographics,Ethnicity,Mixed,Region,East of England,share,3,939,304,313,0.0324004482756483,0.00081560551900279,0.0314775037463886,0.033323392804908,0.000470890065948805
2022,Baseline,Demographics,Ethnicity,Asian,Region,East of England,share,3,2277,739,759,0.0785703949364529,0.00189863648320419,0.0764218854984974,0.0807189043744084,0.00109617828467118
2023,Baseline,Demographics,Ethnicity,Mixed,Region,East of England,share,3,950,303,316.666666666667,0.0324548570316205,0.00128840568324473,0.0309968887502488,0.0339128253129922,0.000743861368046788
2023,Baseline,Demographics,Ethnicity,Asian,Region,East of England,share,3,2327,750,775.666666666667,0.0794953705911396,0.00228568136083683,0.0769088786431763,0.0820818625391028,0.00131963874896085
2020,Baseline,Demographics,Ethnicity,White,Region,East Midlands (England),share,3,19337,6416,6445.66666666667,0.876363459461647,0.00125929934704087,0.874938428100319,0.877788490822976,0.000727056817004367
2021,Baseline,Demographics,Ethnicity,White,Region,East Midlands (England),share,3,19295,6421,6431.66666666667,0.875135932998158,0.00101944805495304,0.873982318924613,0.876289547071704,0.000588578608951977
2022,Baseline,Demographics,Ethnicity,White,Region,East Midlands (England),share,3,19500,6484,6500,0.872990220643005,0.00127450896193001,0.871547977982186,0.874432463303825,0.000735838092254882
2023,Baseline,Demographics,Ethnicity,White,Region,East Midlands (England),share,3,19685,6531,6561.66666666667,0.87186432347319,0.00217526653732587,0.869402777660256,0.874325869286123,0.00125589072088427
2019,Baseline,Demographics,Ethnicity,White,Region,London,share,3,15974,5324,5324.66666666667,0.400370988426655,0.000171150854446647,0.400177313002557,0.400564663850754,9.88139918868061e-05
2019,Baseline,Demographics,Ethnicity,Mixed,Region,London,share,3,2815,936,938.333333333333,0.0705548846744545,0.000131047547839211,0.0704065904138922,0.0707031789350169,7.56603370216089e-05
2020,Baseline,Demographics,Ethnicity,White,Region,London,share,3,16340,5408,5446.66666666667,0.405446580369555,0.00153644609068639,0.403707927944011,0.407185232795099,0.000887067564053137
2020,Baseline,Demographics,Ethnicity,Mixed,Region,London,share,3,2800,930,933.333333333333,0.0694771442114753,0.000233528845434282,0.0692128814455962,0.0697414069773543,0.000134827941775025
2021,Baseline,Demographics,Ethnicity,White,Region,London,share,3,16421,5373,5473.66666666667,0.409400789647311,0.00660204278048651,0.401929874941341,0.416871704353281,0.00381169117651531
2021,Baseline,Demographics,Ethnicity,Mixed,Region,London,share,3,2767,918,922.333333333333,0.0689936561560775,0.000805798809640854,0.0680818089631462,0.0699055033490088,0.000465228159658827
2022,Baseline,Demographics,Ethnicity,White,Region,London,share,3,16629,5437,5543,0.413677674571094,0.00656317081684708,0.406250747632919,0.421104601509268,0.00378924843784416
2022,Baseline,Demographics,Ethnicity,Mixed,Region,London,share,3,2785,914,928.333333333333,0.0692911649476697,0.00196234880677342,0.0670705582284739,0.0715117716668654,0.00113296261183458
2023,Baseline,Demographics,Ethnicity,White,Region,London,share,3,16957,5520,5652.33333333333,0.418786932085854,0.00766368725591176,0.410114653561489,0.427459210610218,0.00442463190018576
2023,Baseline,Demographics,Ethnicity,Mixed,Region,London,share,3,2786,901,928.666666666667,0.0688215697450687,0.00298064695852789,0.0654486501902927,0.0721944892998448,0.00172087732386532
2019,Baseline,Demographics,Ethnicity,Other,Region,London,share,3,1041,345,347,0.026091500775258,0.000119540468392691,0.0259562280009111,0.0262267735496049,6.90167216055742e-05
2020,Baseline,Demographics,Ethnicity,Other,Region,London,share,3,1042,343,347.333333333333,0.0258562889298558,0.000502148206322039,0.0252880547417533,0.0264245231179583,0.000289915402093117
2021,Baseline,Demographics,Ethnicity,Other,Region,London,share,3,1028,334,342.666666666667,0.0256352487789831,0.00092455055965288,0.0245890213305729,0.0266814762273933,0.000533789514495009
2022,Baseline,Demographics,Ethnicity,Other,Region,London,share,3,1025,331,341.666666666667,0.025504031533889,0.00142386882373638,0.0238927722784862,0.0271152907892918,0.000822071048674913
2023,Baseline,Demographics,Ethnicity,Other,Region,London,share,3,1018,328,339.333333333333,0.0251484545260501,0.00146530394113937,0.0234903070213217,0.0268066020307785,0.000845993624861435
2019,Baseline,Demographics,Ethnicity,White,Region,East of England,share,3,24200,8065,8066.66666666667,0.858765082521699,0.000161208541592954,0.858582657883726,0.858947507159673,9.30737948843588e-05
2020,Baseline,Demographics,Ethnicity,White,Region,East of England,share,3,24394,8129,8131.33333333333,0.857977077427928,0.000371210776926263,0.857557012889638,0.858397141966218,0.000214318641984468
2021,Baseline,Demographics,Ethnicity,White,Region,East of England,share,3,24577,8185,8192.33333333333,0.857267287538243,0.000443433822219599,0.856765494930455,0.857769080146031,0.00025601663662627
2022,Baseline,Demographics,Ethnicity,White,Region,East of England,share,3,24767,8230,8255.66666666667,0.854592723250476,0.00194878909016548,0.852387460795107,0.856797985705846,0.00112513390580085
2023,Baseline,Demographics,Ethnicity,White,Region,East of England,share,3,24982,8307,8327.33333333333,0.853443415038319,0.0015651123699631,0.851672323664023,0.855214506412615,0.000903618048110209
2019,Baseline,Demographics,Ethnicity,White,Region,Wales,share,3,13296,4428,4432,0.955721687630524,0.000971597472741722,0.954622221588158,0.95682115367289,0.000560952062431394
2020,Baseline,Demographics,Ethnicity,White,Region,Wales,share,3,13414,4463,4471.33333333333,0.952970046783566,0.000463107031283506,0.952445991843983,0.95349410172315,0.00026737496917514
2021,Baseline,Demographics,Ethnicity,White,Region,Wales,share,3,13407,4459,4469,0.950582997916858,0.000812651867560742,0.949663395758851,0.951502600074866,0.000469184774493647
2019,Baseline,Demographics,Ethnicity,Black,Region,London,share,3,7144,2378,2381.33333333333,0.179056567751099,0.000222732592088203,0.17880452209598,0.179308613406218,0.000128594721999427
2020,Baseline,Demographics,Ethnicity,Black,Region,London,share,3,7108,2359,2369.33333333333,0.176372796398759,0.000587198843155115,0.175708318354839,0.177037274442679,0.000339019410163443
2021,Baseline,Demographics,Ethnicity,Black,Region,London,share,3,6990,2324,2330,0.174288457760657,0.00116251531101377,0.172972947846265,0.175603967675048,0.000671178527750863
2022,Baseline,Demographics,Ethnicity,Black,Region,London,share,3,6929,2286,2309.66666666667,0.172386175678333,0.00222030086799373,0.169873668722849,0.174898682633816,0.00128189130381814
2023,Baseline,Demographics,Ethnicity,Black,Region,London,share,3,6923,2282,2307.66666666667,0.170996273325582,0.00243137584774985,0.168244912545191,0.173747634105973,0.00140375550019953
2022,Baseline,Demographics,Ethnicity,White,Region,Wales,share,3,13410,4465,4470,0.94623246882326,0.00129249291655897,0.94476987540199,0.94769506224453,0.000746221133301004
2023,Baseline,Demographics,Ethnicity,White,Region,Wales,share,3,13459,4482,4486.33333333333,0.943035549685725,0.000728708591778272,0.942210938286543,0.943860161084908,0.000420720101623979
2019,Baseline,Demographics,Ethnicity,Asian,Region,South East (England),share,3,2316,770,772,0.0559149907491434,0.000179374021126387,0.0557120099359529,0.056117971562334,0.000103561639382945
2020,Baseline,Demographics,Ethnicity,Asian,Region,South East (England),share,3,2368,786,789.333333333333,0.0566108082778455,0.00037001498277307,0.0561920969080254,0.0570295196476656,0.000213628249908227
